"","SCC","EI.Sector","Short.Name","SCC.Level.One","SCC.Level.Two","SCC.Level.Three","SCC.Level.Four"
"1472","223007133X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Urban Local: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Urban Local: Exhaust"
"1473","2230071350","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Parking Area: Rural","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Parking Area: Rural"
"1474","2230071370","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Parking Area: Urban","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Parking Area: Urban"
"1475","2230071390","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 2B - Parking Area: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 2B","Parking Area: Total"
"1476","2230072110","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Interstate: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Interstate: Total"
"1477","223007211B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Interstate: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Interstate: Brake Wear"
"1478","223007211T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Interstate: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Interstate: Tire Wear"
"1479","223007211X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Interstate: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Interstate: Exhaust"
"1480","2230072130","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Other Principal Arterial: Total"
"1481","223007213B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Other Principal Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Other Principal Arterial: Brake Wear"
"1482","223007213T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Other Principal Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Other Principal Arterial: Tire Wear"
"1483","223007213X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Other Principal Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Other Principal Arterial: Exhaust"
"1484","2230072150","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Minor Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Minor Arterial: Total"
"1485","223007215B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Minor Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Minor Arterial: Brake Wear"
"1486","223007215T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Minor Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Minor Arterial: Tire Wear"
"1487","223007215X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Minor Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Minor Arterial: Exhaust"
"1488","2230072170","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Major Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Major Collector: Total"
"1489","223007217B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Major Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Major Collector: Brake Wear"
"1490","223007217T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Major Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Major Collector: Tire Wear"
"1491","223007217X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Major Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Major Collector: Exhaust"
"1492","2230072190","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Minor Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Minor Collector: Total"
"1493","223007219B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Minor Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Minor Collector: Brake Wear"
"1494","223007219T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Minor Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Minor Collector: Tire Wear"
"1495","223007219X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Minor Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Minor Collector: Exhaust"
"1496","2230072210","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Local: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Local: Total"
"1497","223007221B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Local: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Local: Brake Wear"
"1498","223007221T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Local: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Local: Tire Wear"
"1499","223007221X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Rural Local: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Rural Local: Exhaust"
"1500","2230072230","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Interstate: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Interstate: Total"
"1501","223007223B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Interstate: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Interstate: Brake Wear"
"1502","223007223T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Interstate: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Interstate: Tire Wear"
"1503","223007223X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Interstate: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Interstate: Exhaust"
"1504","2230072250","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Other Freeways & Expressways: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Other Freeways and Expressways: Total"
"1505","223007225B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Other Freeways & Expressways: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Other Freeways and Expressways: Brake Wear"
"1506","223007225T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Other Freeways & Expressways: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Other Freeways and Expressways: Tire Wear"
"1507","223007225X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Other Freeways & Expressways: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Other Freeways and Expressways: Exhaust"
"1508","2230072270","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Other Principal Arterial: Total"
"1509","223007227B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Other Principal Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Other Principal Arterial: Brake Wear"
"1510","223007227T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Other Principal Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Other Principal Arterial: Tire Wear"
"1511","223007227X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Other Principal Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Other Principal Arterial: Exhaust"
"1512","2230072290","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Minor Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Minor Arterial: Total"
"1513","223007229B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Minor Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Minor Arterial: Brake Wear"
"1514","223007229T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Minor Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Minor Arterial: Tire Wear"
"1515","223007229X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Minor Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Minor Arterial: Exhaust"
"1516","2230072310","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Collector: Total"
"1517","223007231B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Collector: Brake Wear"
"1518","223007231T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Collector: Tire Wear"
"1519","223007231X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Collector: Exhaust"
"1520","2230072330","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Local: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Local: Total"
"1521","223007233B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Local: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Local: Brake Wear"
"1522","223007233T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Local: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Local: Tire Wear"
"1523","223007233X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Urban Local: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Urban Local: Exhaust"
"1524","2230072350","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Parking Area: Rural","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Parking Area: Rural"
"1525","2230072370","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Parking Area: Urban","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Parking Area: Urban"
"1526","2230072390","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 3, 4, & 5 - Parking Area: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 3, 4, & 5","Parking Area: Total"
"1527","2230073110","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 6 & 7 - Rural Interstate: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 6 & 7","Rural Interstate: Total"
"1528","223007311B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 6 & 7 - Rural Interstate: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 6 & 7","Rural Interstate: Brake Wear"
"1529","223007311T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 6 & 7 - Rural Interstate: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 6 & 7","Rural Interstate: Tire Wear"
"1530","223007311X","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 6 & 7 - Rural Interstate: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 6 & 7","Rural Interstate: Exhaust"
"1531","2230073130","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 6 & 7 - Rural Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 6 & 7","Rural Other Principal Arterial: Total"
"1532","223007313B","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 6 & 7 - Rural Other Principal Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 6 & 7","Rural Other Principal Arterial: Brake Wear"
"1533","223007313T","Mobile - On-Road Diesel Heavy Duty Vehicles","Highway Veh - Diesel - Heavy Duty (HDDV) Class 6 & 7 - Rural Other Principal Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Heavy Duty Diesel Vehicles (HDDV) Class 6 & 7","Rural Other Principal Arterial: Tire Wear"
